transaction_id,purchase_ts,client_id_canonical,session_id,revenue,user_email,items_json,first_click_session_id,last_click_session_id,first_click_channel,last_click_channel,last_non_direct_session_id,last_non_direct_channel
ORD-20250301-109,2025-03-01 14:21:27.643000+00:00,1740178922-Jjc6iIt31tDe,1740178922-Jjc6iIt31tDe:2:20250301T141629,1527.0,0350f37733580b55a1cadaf36a029d4c24abd028cfd98c63bccd4f0216fe4e93,"[{""item_id"": ""qprot1"", ""item_name"": ""Puffy Signature Mattress Protector"", ""item_price"": 128, ""item_variant"": ""Queen  -  (60\""W x 80\""L)"", ""quantity"": 1}, {""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1399, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740178922-Jjc6iIt31tDe:1:20250227T141959,1740178922-Jjc6iIt31tDe:2:20250301T141629,direct,direct,,
ORD-20250223-393,2025-02-23 17:16:26.941000+00:00,1740227694-HVyCbgs6JGs1,1740227694-HVyCbgs6JGs1:1:20250223T171517,307.0,efea659030fd8fbb95f7baf78baab533a3e62724247c5213c0b99dc668a202e9,"[{""item_id"": ""K-SH01-GRY-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Polar Gray / King  -  (76\""W x 80\""L)"", ""quantity"": 1}, {""item_id"": ""K-PROT-2"", ""item_name"": ""Puffy Signature Mattress Protector"", ""item_price"": 128, ""item_variant"": ""King  -  (76\""W x 80\""L)"", ""quantity"": 1}]",1740227694-HVyCbgs6JGs1:1:20250223T171517,1740227694-HVyCbgs6JGs1:1:20250223T171517,direct,direct,,
ORD-20250223-112,2025-02-23 12:54:35.166000+00:00,1740229091-LgTZGGMFMzzz,1740229091-LgTZGGMFMzzz:1:20250223T125435,1449.0,df0a7158c840bbebfa641a9afb2ac2e6be36c30d899abe8e5e8e047a227ce8d9,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1449, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740229091-LgTZGGMFMzzz:1:20250223T125435,1740229091-LgTZGGMFMzzz:1:20250223T125435,direct,direct,,
ORD-20250224-102,2025-02-24 01:05:06.086000+00:00,1740239035-tdqLa5Lrkuy-,1740239035-tdqLa5Lrkuy-:1:20250224T010256,262.0,904a48a2918636d13b1d02bd59cf65dcbaaff4bcd71a4011945c5f3ccf58590e,"[{""item_id"": ""K-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Soft / King  -  (76\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740239035-tdqLa5Lrkuy-:1:20250224T010256,1740239035-tdqLa5Lrkuy-:1:20250224T010256,direct,direct,,
ORD-20250307-821,2025-03-07 00:01:52.293000+00:00,1740246936-TR7HRhn1o2cv,1740246936-TR7HRhn1o2cv:1:20250306T234845,1149.0,280296fc5d31a73ffb83ad096a29f6d9ab088ef115a7d34cca842b6e49d8a35e,"[{""item_id"": ""12F-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": null, ""item_variant"": ""Hybrid / Full  -  (54\""W x 75\""L x 12\""H)"", ""quantity"": 1}]",1740246936-TR7HRhn1o2cv:1:20250306T234845,1740246936-TR7HRhn1o2cv:1:20250306T234845,unknown_paid,unknown_paid,1740246936-TR7HRhn1o2cv:1:20250306T234845,unknown_paid
ORD-20250223-281,2025-02-23 00:06:46.544000+00:00,1740268999-k1PQxqt-fODp,1740268999-k1PQxqt-fODp:1:20250223T000324,245.0,f3f4e4fb9d459fb0570811dcf8689bc5504d72962950d93bb10d5a49b18e611a,"[{""item_id"": ""Q-TOPPR-F-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Firm / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740268999-k1PQxqt-fODp:1:20250223T000324,1740268999-k1PQxqt-fODp:1:20250223T000324,unknown_paid,unknown_paid,1740268999-k1PQxqt-fODp:1:20250223T000324,unknown_paid
ORD-20250224-363,2025-02-24 00:11:39.067000+00:00,1740268999-k1PQxqt-fODp,1740268999-k1PQxqt-fODp:2:20250224T001138,245.0,f3f4e4fb9d459fb0570811dcf8689bc5504d72962950d93bb10d5a49b18e611a,"[{""item_id"": ""Q-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740268999-k1PQxqt-fODp:1:20250223T000324,1740268999-k1PQxqt-fODp:2:20250224T001138,unknown_paid,direct,1740268999-k1PQxqt-fODp:1:20250223T000324,unknown_paid
ORD-20250223-473,2025-02-23 01:57:54.532000+00:00,1740273313-tBmCvzjnRa1M,1740273313-tBmCvzjnRa1M:1:20250223T015528,2128.0,6f2a3629b1dd38cbad3c028cf0e76a9c2a3dbdf0f32a0cf97363e736a537b145,"[{""item_id"": ""Q-TOPPR-F-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Firm / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}, {""item_id"": ""Q-STR-BFRAM-01"", ""item_name"": ""Puffy Sterling Bed Frame"", ""item_price"": 934, ""item_variant"": ""Queen - (64\""W x 88\""L x 51\""H)"", ""quantity"": 1}, {""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 949, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740273313-tBmCvzjnRa1M:1:20250223T015528,1740273313-tBmCvzjnRa1M:1:20250223T015528,direct,direct,,
ORD-20250223-236,2025-02-23 22:55:28.267000+00:00,1740274368-gufFljcekA4a,1740274368-gufFljcekA4a:2:20250223T225528,2599.0,e494cb28503344ef08e6dec7bc8ec5df80ba431733c6a565d066ab43aed175f4,"[{""item_id"": ""14K-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2599, ""item_variant"": ""King  -  (76\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740274368-gufFljcekA4a:1:20250223T015639,1740274368-gufFljcekA4a:2:20250223T225528,direct,unknown_paid,1740274368-gufFljcekA4a:2:20250223T225528,unknown_paid
ORD-20250223-402,2025-02-23 03:19:00.576000+00:00,1740280302-XHcA-M3fnqtc,1740280302-XHcA-M3fnqtc:1:20250223T031900,245.0,7ae878f382b254d65cacf19f7cf1b4fe384012966983473a0eb4ad91c284cbbe,"[{""item_id"": ""Q-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740280302-XHcA-M3fnqtc:1:20250223T031900,1740280302-XHcA-M3fnqtc:1:20250223T031900,direct,direct,,
ORD-20250223-339,2025-02-23 03:34:08.434000+00:00,1740280410-ag6Ycljew8aX,1740280410-ag6Ycljew8aX:1:20250223T031334,211.0,034a53e66ebce6c147a46e761c059213cd361e91cea9dfc38cad91bac9dee023,"[{""item_id"": ""TXL-TOPPR-S-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 211, ""item_variant"": ""Soft / Twin XL  -  (38\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740280410-ag6Ycljew8aX:1:20250223T031334,1740280410-ag6Ycljew8aX:1:20250223T031334,unknown_paid,unknown_paid,1740280410-ag6Ycljew8aX:1:20250223T031334,unknown_paid
ORD-20250223-648,2025-02-23 21:40:22.505000+00:00,1740283703-BeA3uOhllnoW,1740283703-BeA3uOhllnoW:3:20250223T212449,2549.0,960d9fe84706f0b51dfab343ec093b14796bb930a7b1300ca17d9cddf2a9dce0,"[{""item_id"": ""14K-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2549, ""item_variant"": ""King  -  (76\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740283703-BeA3uOhllnoW:1:20250223T040825,1740283703-BeA3uOhllnoW:3:20250223T212449,paid_search,paid_search,1740283703-BeA3uOhllnoW:3:20250223T212449,paid_search
ORD-20250223-488,2025-02-23 04:51:22.948000+00:00,1740285929-kNhpxwGWo7u3,1740285929-kNhpxwGWo7u3:1:20250223T044544,1599.0,820f5b11e90cfc3116181199ca2ec39fdc2d2d61e5110e03e02f805cbe2ffb35,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1599, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740285929-kNhpxwGWo7u3:1:20250223T044544,1740285929-kNhpxwGWo7u3:1:20250223T044544,direct,direct,,
ORD-20250308-137,2025-03-08 14:33:36.124000+00:00,1740307306-6_9iQAayRmHn,1740307306-6_9iQAayRmHn:3:20250308T143220,1449.0,58cba187206ed23626b5d8865dae57be4143add4168e12f65f36d0f2c71cfd1b,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": null, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740307306-6_9iQAayRmHn:3:20250308T143220,1740307306-6_9iQAayRmHn:3:20250308T143220,paid_search,paid_search,1740307306-6_9iQAayRmHn:3:20250308T143220,paid_search
ORD-20250223-143,2025-02-23 13:58:37.029000+00:00,1740318134-170n169CRst0,1740318134-170n169CRst0:1:20250223T134218,2299.0,1c6316aa0d667bdb6fc5a4d65cc5cf71ac5546b71d17cb80dd346e603119b92a,"[{""item_id"": ""14Q-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2299, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740318134-170n169CRst0:1:20250223T134218,1740318134-170n169CRst0:1:20250223T134218,paid_search,paid_search,1740318134-170n169CRst0:1:20250223T134218,paid_search
ORD-20250223-496,2025-02-23 14:04:20.132000+00:00,1740319142-0cGR9mXrgY7a,1740319142-0cGR9mXrgY7a:1:20250223T140138,499.0,6a35d42f8bb330dea2322f6b2f9d80c896f1ceddc3b9786f494c5bf07aa1e597,"[{""item_id"": ""10TXL-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 499, ""item_variant"": ""Twin XL  -  (38\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740319142-0cGR9mXrgY7a:1:20250223T140138,1740319142-0cGR9mXrgY7a:1:20250223T140138,direct,direct,,
ORD-20250223-235,2025-02-23 14:48:43.525000+00:00,1740322032-MGz2QlNnmLit,1740322032-MGz2QlNnmLit:1:20250223T144843,102.0,7bef00eb84de7f78c18def736429151b023bcdd8b000ad772c961ecaf8423a32,"[{""item_id"": ""k-mtplw-w-21"", ""item_name"": ""Puffy Signature Pillow"", ""item_price"": 102, ""item_variant"": ""King"", ""quantity"": 1}]",1740322032-MGz2QlNnmLit:1:20250223T144843,1740322032-MGz2QlNnmLit:1:20250223T144843,direct,direct,,
ORD-20250223-391,2025-02-23 22:13:14.482000+00:00,1740324475-gzFxid7EI98q,1740324475-gzFxid7EI98q:2:20250223T220708,1449.0,a58647ee1e34296371b37f5e0010fc255e1315e1472431f353e008e57c2cb715,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1449, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740324475-gzFxid7EI98q:1:20250223T204218,1740324475-gzFxid7EI98q:2:20250223T220708,direct,direct,,
ORD-20250224-233,2025-02-24 19:37:33.466000+00:00,1740327276-e965nL-38xWN,1740327276-e965nL-38xWN:3:20250224T191023,799.0,5003a9c3aca4d9f9ac07deeed015a573988ede33eb006bc2f00b480c9c31e424,"[{""item_id"": ""12TXL-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 799, ""item_variant"": ""Hybrid / Twin XL  -  (38\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740327276-e965nL-38xWN:1:20250223T161442,1740327276-e965nL-38xWN:3:20250224T191023,paid_search,paid_search,1740327276-e965nL-38xWN:3:20250224T191023,paid_search
ORD-20250223-121,2025-02-23 17:11:39.130000+00:00,1740330024-fdYFQVY4vQpJ,1740330024-fdYFQVY4vQpJ:1:20250223T170037,245.0,1c6316aa0d667bdb6fc5a4d65cc5cf71ac5546b71d17cb80dd346e603119b92a,"[{""item_id"": ""Q-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740330024-fdYFQVY4vQpJ:1:20250223T170037,1740330024-fdYFQVY4vQpJ:1:20250223T170037,paid_social,paid_social,1740330024-fdYFQVY4vQpJ:1:20250223T170037,paid_social
ORD-20250223-411,2025-02-23 17:30:16.454000+00:00,1740331321-r0oNQ2MSMJj1,1740331321-r0oNQ2MSMJj1:1:20250223T172203,1349.0,01fadaedf66fb4814c40d13e8cade73ae035415e316e63457b76d7f62e470487,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1349, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740331321-r0oNQ2MSMJj1:1:20250223T172203,1740331321-r0oNQ2MSMJj1:1:20250223T172203,unknown_paid,unknown_paid,1740331321-r0oNQ2MSMJj1:1:20250223T172203,unknown_paid
ORD-20250225-279,2025-02-25 03:09:02.092000+00:00,1740342213-wO7WjZIoZlw2,1740342213-wO7WjZIoZlw2:2:20250225T030121,245.0,f506d954188ac3ace1195275cb10b49731ca00e5a06e0772bddf7fb61f1954f7,"[{""item_id"": ""Q-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 245, ""item_variant"": ""Soft / Queen  -  (60\""W x 80\""L x 2.5\""H)"", ""quantity"": 1}]",1740342213-wO7WjZIoZlw2:1:20250223T202335,1740342213-wO7WjZIoZlw2:2:20250225T030121,direct,direct,,
ORD-20250223-188,2025-02-23 23:56:31.157000+00:00,1740353042-u00VNVwShqi7,1740353042-u00VNVwShqi7:1:20250223T232404,262.0,558938b617f7fe376c872d244e8b350fd474d6a1fae4b855186e8bd89c451134,"[{""item_id"": ""CK-TOPPR-S-3"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 262, ""item_variant"": ""Soft / Cal King  -  (72\""W x 84\""L x 2.5\""H)"", ""quantity"": 1}]",1740353042-u00VNVwShqi7:1:20250223T232404,1740353042-u00VNVwShqi7:1:20250223T232404,unknown_paid,unknown_paid,1740353042-u00VNVwShqi7:1:20250223T232404,unknown_paid
ORD-20250224-379,2025-02-24 00:01:10.768000+00:00,1740354406-05uJBqjzNLCr,1740354406-05uJBqjzNLCr:1:20250223T234647,349.0,e941ecf35a9158fedfb5152961b056a6cc4792e5605bbab4f180ec25a8a69efb,"[{""item_id"": ""10T-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 349, ""item_variant"": ""Twin  -  (38\""W x 75\""L x 10\""H)"", ""quantity"": 1}]",1740354406-05uJBqjzNLCr:1:20250223T234647,1740354406-05uJBqjzNLCr:1:20250223T234647,paid_search,paid_search,1740354406-05uJBqjzNLCr:1:20250223T234647,paid_search
ORD-20250223-633,2025-02-23 23:56:32.123000+00:00,1740354432-siarlMkZUacD,1740354432-siarlMkZUacD:1:20250223T235632,949.0,3e69b3d98c66cee51476e0235f9c0b2fdcd969c760ce42e630c7313243cec36b,"[{""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 949, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740354432-siarlMkZUacD:1:20250223T235632,1740354432-siarlMkZUacD:1:20250223T235632,direct,direct,,
ORD-20250305-874,2025-03-05 19:31:02.999000+00:00,1740356123-1bfvg97pRZDo,1740356123-1bfvg97pRZDo:2:20250305T193102,649.0,a6693f180c10c1569f857e7bf7991ab99c70369fe9f168bf491bdd206ad26f58,"[{""item_id"": ""10F-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 649, ""item_variant"": ""Full  -  (54\""W x 75\""L x 10\""H)"", ""quantity"": 1}]",1740356123-1bfvg97pRZDo:2:20250305T193102,1740356123-1bfvg97pRZDo:2:20250305T193102,direct,direct,,
ORD-20250224-182,2025-02-24 00:43:36.267000+00:00,1740357638-9tfvOEhPzURB,1740357638-9tfvOEhPzURB:1:20250224T004336,127.0,f666201954c2adff133a9f9d252b181f280a0a6a8a0750498019ec5732327bb7,"[{""item_id"": ""wblnkt-T"", ""item_name"": ""Puffy Deluxe Weighted Blanket"", ""item_price"": 127, ""item_variant"": ""Twin  -  (48\""W x 72\""L | 15 lbs)"", ""quantity"": 1}]",1740357638-9tfvOEhPzURB:1:20250224T004336,1740357638-9tfvOEhPzURB:1:20250224T004336,direct,direct,,
ORD-20250224-411,2025-02-24 01:46:04.380000+00:00,1740361226-rivvi4JqPuzY,1740361226-rivvi4JqPuzY:1:20250224T014028,499.0,93dc5c4e15dd614d2bbe572171949dbfc12426c5250acb58f7d276f3eb56e822,"[{""item_id"": ""10T-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 499, ""item_variant"": ""Twin  -  (38\""W x 75\""L x 10\""H)"", ""quantity"": 1}]",1740361226-rivvi4JqPuzY:1:20250224T014028,1740361226-rivvi4JqPuzY:1:20250224T014028,direct,direct,,
ORD-20250224-959,2025-02-24 03:37:53.404000+00:00,1740367034-S45_sOx0uTdt,1740367034-S45_sOx0uTdt:1:20250224T033017,1599.0,a324071f89d7aff015200642e036032cc6c14fcde078b0fbb843c347b73caea7,"[{""item_id"": ""12K-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1599, ""item_variant"": ""Hybrid / King  -  (76\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740367034-S45_sOx0uTdt:1:20250224T033017,1740367034-S45_sOx0uTdt:1:20250224T033017,direct,direct,,
ORD-20250301-141,2025-03-01 15:48:06.431000+00:00,1740369480-TyDhYip-VIAZ,1740369480-TyDhYip-VIAZ:1:20250301T154718,128.0,bd898ad3391a59ee474c989b1dd52024e216ba0b872eddc990b1975174297f54,"[{""item_id"": ""K-PROT-2"", ""item_name"": ""Puffy Signature Mattress Protector"", ""item_price"": 128, ""item_variant"": ""King  -  (76\""W x 80\""L)"", ""quantity"": 1}]",1740369480-TyDhYip-VIAZ:1:20250301T154718,1740369480-TyDhYip-VIAZ:1:20250301T154718,direct,direct,,
ORD-20250224-242,2025-02-24 19:58:31.659000+00:00,1740375050-XlC0gkccY9RX,1740375050-XlC0gkccY9RX:2:20250224T195831,399.0,e0f9fafc5153a2f3421c7fecc71f375f6ee0aba7afb249b6ce07f24a1d8a9730,"[{""item_id"": ""K-SH01-GRY-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Polar Gray / King  -  (76\""W x 80\""L)"", ""quantity"": 1}, {""item_id"": ""KCKcomf1"", ""item_name"": ""Puffy Deluxe Comforter"", ""item_price"": 220, ""item_variant"": ""King/Cal King - (94\""W x 108\""L)"", ""quantity"": 1}]",1740375050-XlC0gkccY9RX:1:20250224T053123,1740375050-XlC0gkccY9RX:2:20250224T195831,direct,direct,,
ORD-20250224-110,2025-02-24 06:03:18.403000+00:00,1740375905-ogainOy22IfS,1740375905-ogainOy22IfS:1:20250224T054507,1899.0,942c6ea9595b88ac6f0f5820110491091a8c027deef74023aa44252d56eb73ed,"[{""item_id"": ""14F-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 1899, ""item_variant"": ""Full  -  (54\""W x 75\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740375905-ogainOy22IfS:1:20250224T054507,1740375905-ogainOy22IfS:1:20250224T054507,paid_search,paid_search,1740375905-ogainOy22IfS:1:20250224T054507,paid_search
ORD-20250224-395,2025-02-24 09:38:03.268000+00:00,1740388834-Se_QNh_trw4d,1740388834-Se_QNh_trw4d:1:20250224T092315,1399.0,335de913ab173d93d0be88545b69ffef885de0f888986a0c3bd422ef3bc0cdae,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1399, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740388834-Se_QNh_trw4d:1:20250224T092315,1740388834-Se_QNh_trw4d:1:20250224T092315,direct,direct,,
ORD-20250224-361,2025-02-24 22:13:27.886000+00:00,1740394685-BMUHlEYXGIsS,1740394685-BMUHlEYXGIsS:2:20250224T221327,2149.0,4b2a00c7a20e5475b54edd9d8f54bbe46cf7682291cee761130e78c06f222f5e,"[{""item_id"": ""14Q-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2149, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740394685-BMUHlEYXGIsS:1:20250224T112426,1740394685-BMUHlEYXGIsS:2:20250224T221327,direct,direct,,
ORD-20250224-122,2025-02-24 13:01:07.407000+00:00,1740401153-lr8JFh8YtfIT,1740401153-lr8JFh8YtfIT:1:20250224T130107,799.0,f269c7c6548d273dfea35d9cac7ce3f97fb21554eb716f6d146964a76d34e538,"[{""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 799, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740401153-lr8JFh8YtfIT:1:20250224T130107,1740401153-lr8JFh8YtfIT:1:20250224T130107,direct,direct,,
ORD-20250224-382,2025-02-24 21:54:40.894000+00:00,1740410100-6Pc-00Mf6SHj,1740410100-6Pc-00Mf6SHj:1:20250224T215440,421.6,adc1593d6a6932d46a01a57daf6e28a3c24e74dd4bfb3350952f587dcdec5c25,"[{""item_id"": ""TXL-TOPPR-S-22"", ""item_name"": ""Puffy Deluxe Mattress Topper"", ""item_price"": 421.6, ""item_variant"": ""Soft / Twin XL  -  (38\""W x 80\""L x 2.5\""H)"", ""quantity"": 2}]",1740410100-6Pc-00Mf6SHj:1:20250224T215440,1740410100-6Pc-00Mf6SHj:1:20250224T215440,unknown_paid,unknown_paid,1740410100-6Pc-00Mf6SHj:1:20250224T215440,unknown_paid
ORD-20250224-333,2025-02-24 17:56:28.237000+00:00,1740416131-ALCfOgIbMQtB,1740416131-ALCfOgIbMQtB:1:20250224T173626,3233.0,9e905d1268f608678b244cd61c2bb3e8d8fb34bb7ec9aa62ed9c91513bc3d4eb,"[{""item_id"": ""Q-STR-BFRAM-01"", ""item_name"": ""Puffy Sterling Bed Frame"", ""item_price"": 934, ""item_variant"": ""Queen - (64\""W x 88\""L x 51\""H)"", ""quantity"": 1}, {""item_id"": ""14Q-PUFFHB-24"", ""item_name"": ""Puffy Royal Mattress"", ""item_price"": 2299, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 14\""H) / Hybrid"", ""quantity"": 1}]",1740416131-ALCfOgIbMQtB:1:20250224T173626,1740416131-ALCfOgIbMQtB:1:20250224T173626,direct,direct,,
ORD-20250224-248,2025-02-24 17:05:19.472000+00:00,1740416598-nykttCSDtxUO,1740416598-nykttCSDtxUO:1:20250224T170319,899.0,3d372a1bfeaa87d0ad3a4375527af26c0969e7e035a5645a328970058d4e2adc,"[{""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 899, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740416598-nykttCSDtxUO:1:20250224T170319,1740416598-nykttCSDtxUO:1:20250224T170319,unknown_paid,unknown_paid,1740416598-nykttCSDtxUO:1:20250224T170319,unknown_paid
ORD-20250224-315,2025-02-24 18:06:11.146000+00:00,1740419966-ekW7LffQY_mQ,1740419966-ekW7LffQY_mQ:1:20250224T180611,1399.0,20d2edec00f3d94ebd885d8e12c5a72e0c4144fee0f381fb410894aeb91565c9,"[{""item_id"": ""12Q-PUFFHB-24"", ""item_name"": ""Puffy Lux Mattress"", ""item_price"": 1399, ""item_variant"": ""Hybrid / Queen  -  (60\""W x 80\""L x 12\""H)"", ""quantity"": 1}]",1740419966-ekW7LffQY_mQ:1:20250224T180611,1740419966-ekW7LffQY_mQ:1:20250224T180611,unknown_paid,unknown_paid,1740419966-ekW7LffQY_mQ:1:20250224T180611,unknown_paid
ORD-20250225-511,2025-02-25 20:54:15.763000+00:00,1740420503-CDX4af0XJcby,1740420503-CDX4af0XJcby:2:20250225T193319,4248.0,c6b54169f218ca34f111d9de4d7d15a801c2be66d3d9f06cb9596ede8119bfbb,"[{""item_id"": ""16Q-PUFFHB-24"", ""item_name"": ""Puffy Monarch Mattress"", ""item_price"": 3049, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 16\""H) / Hybrid"", ""quantity"": 1}, {""item_id"": ""Q-ADJB-8"", ""item_name"": ""Puffy Serenity Adjustable Base"", ""item_price"": 1199, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 15\""H)"", ""quantity"": 1}]",1740420503-CDX4af0XJcby:1:20250224T180825,1740420503-CDX4af0XJcby:2:20250225T193319,paid_search,paid_search,1740420503-CDX4af0XJcby:2:20250225T193319,paid_search
ORD-20250225-388,2025-02-25 21:08:26.555000+00:00,1740420503-CDX4af0XJcby,1740420503-CDX4af0XJcby:2:20250225T193319,179.0,c6b54169f218ca34f111d9de4d7d15a801c2be66d3d9f06cb9596ede8119bfbb,"[{""item_id"": ""Q-SH01-GRY-3"", ""item_name"": ""Puffy Signature Sheets Set"", ""item_price"": 179, ""item_variant"": ""Polar Gray / Queen  -  (60\""W x 80\""L)"", ""quantity"": 1}]",1740420503-CDX4af0XJcby:1:20250224T180825,1740420503-CDX4af0XJcby:2:20250225T193319,paid_search,paid_search,1740420503-CDX4af0XJcby:2:20250225T193319,paid_search
ORD-20250224-272,2025-02-24 18:57:34.771000+00:00,1740422911-uSQmp4BHfUNc,1740422911-uSQmp4BHfUNc:1:20250224T185734,799.0,5394a1717f9e48f7adfca89a41349b6104349fd716d0f6ab58ca6d4ba3ec69e4,"[{""item_id"": ""10Q-PUFF-24"", ""item_name"": ""Puffy Cloud Mattress"", ""item_price"": 799, ""item_variant"": ""Queen  -  (60\""W x 80\""L x 10\""H)"", ""quantity"": 1}]",1740422911-uSQmp4BHfUNc:1:20250224T185734,1740422911-uSQmp4BHfUNc:1:20250224T185734,direct,direct,,
